x,y,time,date
2025-10-05 21:28:05+05:30,0.73726117,21:28:05,2025-10-05
2025-10-05 21:28:06+05:30,0.71232740,21:28:06,2025-10-05
2025-10-05 21:28:07+05:30,0.69156834,21:28:07,2025-10-05
2025-10-05 21:28:08+05:30,0.76219292,21:28:08,2025-10-05
2025-10-05 21:28:09+05:30,0.71943783,21:28:09,2025-10-05
2025-10-05 21:28:10+05:30,0.78523044,21:28:10,2025-10-05
2025-10-05 21:28:11+05:30,0.76870771,21:28:11,2025-10-05
2025-10-05 21:28:13+05:30,0.76684673,21:28:13,2025-10-05
2025-10-05 21:28:14+05:30,0.69903913,21:28:14,2025-10-05
2025-10-05 21:28:15+05:30,0.73216749,21:28:15,2025-10-05
2025-10-05 21:28:16+05:30,0.71100911,21:28:16,2025-10-05
2025-10-05 21:28:17+05:30,0.70070828,21:28:17,2025-10-05
2025-10-05 21:28:18+05:30,0.69573012,21:28:18,2025-10-05
2025-10-05 21:28:19+05:30,0.77437028,21:28:19,2025-10-05
2025-10-05 21:28:20+05:30,0.70311075,21:28:20,2025-10-05
2025-10-05 21:28:21+05:30,0.77282416,21:28:21,2025-10-05
2025-10-05 21:28:22+05:30,0.74516423,21:28:22,2025-10-05
2025-10-05 21:28:23+05:30,0.72301106,21:28:23,2025-10-05
2025-10-05 21:28:24+05:30,0.71087981,21:28:24,2025-10-05
2025-10-05 21:28:25+05:30,0.76467564,21:28:25,2025-10-05
2025-10-05 21:28:26+05:30,0.75308142,21:28:26,2025-10-05
2025-10-05 21:28:27+05:30,0.74754122,21:28:27,2025-10-05
2025-10-05 21:28:28+05:30,0.72987223,21:28:28,2025-10-05
2025-10-05 21:28:29+05:30,0.71446274,21:28:29,2025-10-05
2025-10-05 21:28:31+05:30,0.74455991,21:28:31,2025-10-05
2025-10-05 21:28:32+05:30,0.76125087,21:28:32,2025-10-05
2025-10-05 21:28:33+05:30,0.68857032,21:28:33,2025-10-05
2025-10-05 21:28:34+05:30,0.69084359,21:28:34,2025-10-05
2025-10-05 21:28:35+05:30,0.78219492,21:28:35,2025-10-05
2025-10-05 21:28:36+05:30,0.72862874,21:28:36,2025-10-05
2025-10-05 21:28:37+05:30,0.69820980,21:28:37,2025-10-05
2025-10-05 21:28:38+05:30,0.69052864,21:28:38,2025-10-05
2025-10-05 21:28:39+05:30,0.76976044,21:28:39,2025-10-05
2025-10-05 21:28:40+05:30,0.73837157,21:28:40,2025-10-05
2025-10-05 21:28:41+05:30,0.70265971,21:28:41,2025-10-05
2025-10-05 21:28:42+05:30,0.75120304,21:28:42,2025-10-05
2025-10-05 21:28:43+05:30,0.76844051,21:28:43,2025-10-05
2025-10-05 21:28:44+05:30,0.71140157,21:28:44,2025-10-05
2025-10-05 21:28:46+05:30,0.72434472,21:28:46,2025-10-05
2025-10-05 21:28:47+05:30,0.77289700,21:28:47,2025-10-05
2025-10-05 21:28:48+05:30,0.69044460,21:28:48,2025-10-05
2025-10-05 21:28:49+05:30,0.70435749,21:28:49,2025-10-05
2025-10-05 21:28:50+05:30,0.72656268,21:28:50,2025-10-05
2025-10-05 21:28:51+05:30,0.75337004,21:28:51,2025-10-05
2025-10-05 21:28:52+05:30,0.74191612,21:28:52,2025-10-05
2025-10-05 21:28:53+05:30,0.76871418,21:28:53,2025-10-05
2025-10-05 21:28:54+05:30,0.75985461,21:28:54,2025-10-05
2025-10-05 21:28:55+05:30,0.75339432,21:28:55,2025-10-05
2025-10-05 21:28:56+05:30,0.76514025,21:28:56,2025-10-05
2025-10-05 21:28:57+05:30,0.69667675,21:28:57,2025-10-05
2025-10-05 21:28:58+05:30,0.77758424,21:28:58,2025-10-05
2025-10-05 21:28:59+05:30,0.78363846,21:28:59,2025-10-05
