x,y,time,date
2025-10-05 21:28:05+05:30,0.53064957,21:28:05,2025-10-05
2025-10-05 21:28:06+05:30,0.51723291,21:28:06,2025-10-05
2025-10-05 21:28:07+05:30,0.50152185,21:28:07,2025-10-05
2025-10-05 21:28:08+05:30,0.56004157,21:28:08,2025-10-05
2025-10-05 21:28:09+05:30,0.52781278,21:28:09,2025-10-05
2025-10-05 21:28:10+05:30,0.55593429,21:28:10,2025-10-05
2025-10-05 21:28:11+05:30,0.52936372,21:28:11,2025-10-05
2025-10-05 21:28:13+05:30,0.55944323,21:28:13,2025-10-05
2025-10-05 21:28:14+05:30,0.50448705,21:28:14,2025-10-05
2025-10-05 21:28:15+05:30,0.53010004,21:28:15,2025-10-05
2025-10-05 21:28:16+05:30,0.52165578,21:28:16,2025-10-05
2025-10-05 21:28:17+05:30,0.55224710,21:28:17,2025-10-05
2025-10-05 21:28:18+05:30,0.53799252,21:28:18,2025-10-05
2025-10-05 21:28:19+05:30,0.56510249,21:28:19,2025-10-05
2025-10-05 21:28:20+05:30,0.52309700,21:28:20,2025-10-05
2025-10-05 21:28:21+05:30,0.51037903,21:28:21,2025-10-05
2025-10-05 21:28:22+05:30,0.52485319,21:28:22,2025-10-05
2025-10-05 21:28:23+05:30,0.52623132,21:28:23,2025-10-05
2025-10-05 21:28:24+05:30,0.53347127,21:28:24,2025-10-05
2025-10-05 21:28:25+05:30,0.51488061,21:28:25,2025-10-05
2025-10-05 21:28:26+05:30,0.52015830,21:28:26,2025-10-05
2025-10-05 21:28:27+05:30,0.54922130,21:28:27,2025-10-05
2025-10-05 21:28:28+05:30,0.56893037,21:28:28,2025-10-05
2025-10-05 21:28:29+05:30,0.54859127,21:28:29,2025-10-05
2025-10-05 21:28:31+05:30,0.50682535,21:28:31,2025-10-05
2025-10-05 21:28:32+05:30,0.50448281,21:28:32,2025-10-05
2025-10-05 21:28:33+05:30,0.56508883,21:28:33,2025-10-05
2025-10-05 21:28:34+05:30,0.55292219,21:28:34,2025-10-05
2025-10-05 21:28:35+05:30,0.49269138,21:28:35,2025-10-05
2025-10-05 21:28:36+05:30,0.50660112,21:28:36,2025-10-05
2025-10-05 21:28:37+05:30,0.56893311,21:28:37,2025-10-05
2025-10-05 21:28:38+05:30,0.54477214,21:28:38,2025-10-05
2025-10-05 21:28:39+05:30,0.49054249,21:28:39,2025-10-05
2025-10-05 21:28:40+05:30,0.55526794,21:28:40,2025-10-05
2025-10-05 21:28:41+05:30,0.54973479,21:28:41,2025-10-05
2025-10-05 21:28:42+05:30,0.49842214,21:28:42,2025-10-05
2025-10-05 21:28:43+05:30,0.50646388,21:28:43,2025-10-05
2025-10-05 21:28:44+05:30,0.50016799,21:28:44,2025-10-05
2025-10-05 21:28:46+05:30,0.50519249,21:28:46,2025-10-05
2025-10-05 21:28:47+05:30,0.55894807,21:28:47,2025-10-05
2025-10-05 21:28:48+05:30,0.50572343,21:28:48,2025-10-05
2025-10-05 21:28:49+05:30,0.50396303,21:28:49,2025-10-05
2025-10-05 21:28:50+05:30,0.52696225,21:28:50,2025-10-05
2025-10-05 21:28:51+05:30,0.51795752,21:28:51,2025-10-05
2025-10-05 21:28:52+05:30,0.52019220,21:28:52,2025-10-05
2025-10-05 21:28:53+05:30,0.48825814,21:28:53,2025-10-05
2025-10-05 21:28:54+05:30,0.50804365,21:28:54,2025-10-05
2025-10-05 21:28:55+05:30,0.54294615,21:28:55,2025-10-05
2025-10-05 21:28:56+05:30,0.50713913,21:28:56,2025-10-05
2025-10-05 21:28:57+05:30,0.49334628,21:28:57,2025-10-05
2025-10-05 21:28:58+05:30,0.50884641,21:28:58,2025-10-05
2025-10-05 21:28:59+05:30,0.49295298,21:28:59,2025-10-05
2025-10-05 21:29:00+05:30,0.53668437,21:29:00,2025-10-05
2025-10-05 21:29:02+05:30,0.53481744,21:29:02,2025-10-05
2025-10-05 21:29:03+05:30,0.54317799,21:29:03,2025-10-05
2025-10-05 21:29:04+05:30,0.54704058,21:29:04,2025-10-05
2025-10-05 21:29:05+05:30,0.55374015,21:29:05,2025-10-05
2025-10-05 21:29:06+05:30,0.50145843,21:29:06,2025-10-05
2025-10-05 21:29:07+05:30,0.49650693,21:29:07,2025-10-05
2025-10-05 21:29:08+05:30,0.49356140,21:29:08,2025-10-05
2025-10-05 21:29:09+05:30,0.50742689,21:29:09,2025-10-05
2025-10-05 21:29:10+05:30,0.50040547,21:29:10,2025-10-05
2025-10-05 21:29:11+05:30,0.52826218,21:29:11,2025-10-05
2025-10-05 21:29:12+05:30,0.49977551,21:29:12,2025-10-05
2025-10-05 21:29:13+05:30,0.53824418,21:29:13,2025-10-05
2025-10-05 21:29:14+05:30,0.49185542,21:29:14,2025-10-05
2025-10-05 21:29:15+05:30,0.49210794,21:29:15,2025-10-05
2025-10-05 21:29:16+05:30,0.54140616,21:29:16,2025-10-05
2025-10-05 21:29:18+05:30,0.56291694,21:29:18,2025-10-05
2025-10-05 21:29:19+05:30,0.49539269,21:29:19,2025-10-05
2025-10-05 21:29:20+05:30,0.54207905,21:29:20,2025-10-05
2025-10-05 21:29:21+05:30,0.50979208,21:29:21,2025-10-05
2025-10-05 21:29:22+05:30,0.52249261,21:29:22,2025-10-05
2025-10-05 21:29:23+05:30,0.56216400,21:29:23,2025-10-05
2025-10-05 21:29:24+05:30,0.51102014,21:29:24,2025-10-05
2025-10-05 21:29:25+05:30,0.53067520,21:29:25,2025-10-05
